V_PROM_IND,V_PAA_IND,RUBRICA,ENSAYO,CV,EDAD,PRC_BECA_F,PRC_CREDITO_F,V_PAA_MISSING,TIENE_BECA,CLAVE_GENERO_F,AREA_AMC,AREA_CIS,AREA_ESC,AREA_IBQ,AREA_ICI,AREA_ICT,AREA_IIT,AREA_NEG,AREA_SLD,PERFIL_NC,PERFIL_Perfil A,PERFIL_Perfil A+,PERFIL_Perfil B,PERFIL_Perfil C,PERFIL_Perfil D,CAMPUS_UTILIZADO_Aguascalientes,CAMPUS_UTILIZADO_Chihuahua,CAMPUS_UTILIZADO_Ciudad Juárez,CAMPUS_UTILIZADO_Ciudad Obregón,CAMPUS_UTILIZADO_Ciudad de México,CAMPUS_UTILIZADO_Cuernavaca,CAMPUS_UTILIZADO_Estado de México,CAMPUS_UTILIZADO_Guadalajara,CAMPUS_UTILIZADO_Hidalgo,CAMPUS_UTILIZADO_Laguna,CAMPUS_UTILIZADO_León,CAMPUS_UTILIZADO_Monterrey,CAMPUS_UTILIZADO_Puebla,CAMPUS_UTILIZADO_Querétaro,CAMPUS_UTILIZADO_Saltillo,CAMPUS_UTILIZADO_San Luis Potosí,CAMPUS_UTILIZADO_Santa Fe,CAMPUS_UTILIZADO_Sinaloa,CAMPUS_UTILIZADO_Sonora Norte,CAMPUS_UTILIZADO_Tampico,CAMPUS_UTILIZADO_Toluca,ORIGEN_DE_LA_SOLICITUD_Activación,ORIGEN_DE_LA_SOLICITUD_Base de datos,ORIGEN_DE_LA_SOLICITUD_Contacto directo,ORIGEN_DE_LA_SOLICITUD_Marketing digital,ORIGEN_DE_LA_SOLICITUD_Referido,NACIONALIDAD_Argentina,NACIONALIDAD_Boliviana,NACIONALIDAD_Brasileña,NACIONALIDAD_Británica,NACIONALIDAD_Canadiense,NACIONALIDAD_Chilena,NACIONALIDAD_China,NACIONALIDAD_Colombiana,NACIONALIDAD_Costarricense,NACIONALIDAD_Dominicana,NACIONALIDAD_Ecuatoriana,NACIONALIDAD_Española,NACIONALIDAD_Estadounidense,NACIONALIDAD_Finlandesa,NACIONALIDAD_Francésa,NACIONALIDAD_Guatemalteca,NACIONALIDAD_Hondureña,NACIONALIDAD_Indefinida,NACIONALIDAD_Mexicana,NACIONALIDAD_Nicaragüense,NACIONALIDAD_Panameña,NACIONALIDAD_Paraguaya,NACIONALIDAD_Peruana,NACIONALIDAD_Puertorriqueña,NACIONALIDAD_Salvadoreña,NACIONALIDAD_Surcoreana,NACIONALIDAD_Ucraniana,NACIONALIDAD_Venezolana,RANGO_EDAD_18-19,RANGO_EDAD_>=20,INSCRITO
0.630679619200853,1.9315412922554214,-0.3528064047389161,-1.8501784232338316,-0.42410362780019645,-0.5284469504977551,-0.15708141038017936,-0.14871146206685243,-0.028009995750043665,-0.18856754866401942,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-1.0489821398750308,-0.8084903010903339,0.46663978951629415,-1.0521640538693198,1.1893368363272427,0.3936965926690523,-0.15708141038017936,-0.14871146206685243,-0.028009995750043665,-0.18856754866401942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.6290667001060605,-0.0363851785667878,-0.7039976308482919,0.94287186954196,1.1893368363272427,-1.4505904936645628,-0.15708141038017936,-0.14871146206685243,-0.028009995750043665,-0.18856754866401942,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.7767371634683207,-1.0250563720420602,-1.1722525989941264,-3.6457107543039835,-1.230823859863916,-0.5284469504977551,-0.15708141038017936,-0.14871146206685243,-0.028009995750043665,-0.18856754866401942,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.8680231286354883,0.18959680851327448,0.7007672735892113,-0.25414968450480785,1.1893368363272427,-0.5284469504977551,-0.15708141038017936,-0.14871146206685243,-0.028009995750043665,-0.18856754866401942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-2.326985652215377,-0.3847740753152172,0.17398043442514763,0.94287186954196,-1.230823859863916,5.00441430850309,-0.15708141038017936,-0.14871146206685243,-0.028009995750043665,-0.18856754866401942,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-1.2205997543893055,-0.799074384961998,-1.289316341030585,0.94287186954196,-0.42410362780019645,-1.4505904936645628,-0.15708141038017936,-0.14871146206685243,-0.028009995750043665,-0.18856754866401942,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.35682172369935033,0.5568175375183757,0.81783101562567,0.14485750017744808,1.1893368363272427,-0.5284469504977551,-0.15708141038017936,-0.14871146206685243,-0.028009995750043665,-0.18856754866401942,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.041185084429501514,0.24609230528329007,-1.9331669222311072,-0.25414968450480785,-1.230823859863916,-0.5284469504977551,-0.15708141038017936,-0.14871146206685243,-0.028009995750043665,-0.18856754866401942,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.720352665273228,-0.7519948043203184,1.0519584996985871,0.94287186954196,1.1893368363272427,0.3936965926690523,-0.15708141038017936,-0.14871146206685243,-0.028009995750043665,-0.18856754866401942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
