num__V_PROM_IND,num__V_PAA_IND,num__PUNTAJE_EUC,num__EDAD,num__PRC_BECA_F,num__PRC_CREDITO_F,ohe__CLAVE_GENERO_M,ohe__NACIONALIDAD_Mexicana,ohe__NACIONALIDAD_Otros,ohe__AREA_CIS,ohe__AREA_ESC,ohe__AREA_IBQ,ohe__AREA_ICI,ohe__AREA_ICT,ohe__AREA_IIT,ohe__AREA_NEG,ohe__AREA_SLD,ohe__TIPO_BECA_F_Sin beca,ohe__TIPO_BECA_F_Tradicional,ohe__CAMPUS_UTILIZADO_Chihuahua,ohe__CAMPUS_UTILIZADO_Ciudad de México,ohe__CAMPUS_UTILIZADO_Cuernavaca,ohe__CAMPUS_UTILIZADO_Estado de México,ohe__CAMPUS_UTILIZADO_Guadalajara,ohe__CAMPUS_UTILIZADO_Hidalgo,ohe__CAMPUS_UTILIZADO_Laguna,ohe__CAMPUS_UTILIZADO_León,ohe__CAMPUS_UTILIZADO_Monterrey,ohe__CAMPUS_UTILIZADO_Puebla,ohe__CAMPUS_UTILIZADO_Querétaro,ohe__CAMPUS_UTILIZADO_San Luis Potosí,ohe__CAMPUS_UTILIZADO_Santa Fe,ohe__CAMPUS_UTILIZADO_Sinaloa,ohe__CAMPUS_UTILIZADO_Sonora Norte,ohe__CAMPUS_UTILIZADO_Toluca,ohe__ORIGEN_DE_LA_SOLICITUD_Marketing digital,ohe__ORIGEN_DE_LA_SOLICITUD_Solicitud,ohe__RANGO_EDAD_<18,INSCRITO
0.9905131292672931,-0.06866198764105064,0.47832637131180644,0.6141796356720441,-0.23620678910163553,-0.1944331114509374,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.5167374732201554,0.10629463310465542,0.9739427828355139,-0.9144882903381905,6.3754883453086695,-0.1944331114509374,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-0.08657235095971845,0.10629463310465542,0.6765729359212894,-0.9144882903381905,6.3754883453086695,-0.1944331114509374,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.14410493475611574,0.10629463310465542,-0.11641332251664258,0.6141796356720441,6.3754883453086695,-0.1944331114509374,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.19733815453669246,1.4655729942828333,0.9739427828355139,-0.9144882903381905,-0.23620678910163553,-0.1944331114509374,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
0.19024039189928357,0.10629463310465542,0.9739427828355139,0.6141796356720441,6.3754883453086695,-0.1944331114509374,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.061490755641397,0.10629463310465542,0.2800798067023234,-0.9144882903381905,6.3754883453086695,-0.1944331114509374,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1.0384230270698145,0.7522883097041855,0.9739427828355139,-0.9144882903381905,6.3754883453086695,-0.1944331114509374,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-0.38112950041224525,0.10629463310465542,0.775696218226031,0.6141796356720441,6.3754883453086695,-0.1944331114509374,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-1.2683498300885325,0.10629463310465542,-0.11641332251664258,-0.9144882903381905,-0.23620678910163553,-0.1944331114509374,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1.1377917039935566,0.10629463310465542,0.9739427828355139,-0.9144882903381905,6.3754883453086695,-0.1944331114509374,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1.2921680413572312,1.03491054321648,0.08183324209284042,-0.9144882903381905,-0.23620678910163553,-0.1944331114509374,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1.2034460083896026,0.10629463310465542,0.9739427828355139,-0.9144882903381905,-0.23620678910163553,-0.1944331114509374,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-1.3304552531658742,0.10629463310465542,0.8748195005307724,-0.9144882903381905,6.3754883453086695,-0.1944331114509374,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-1.6001702333874648,0.10629463310465542,-1.9997556863067312,-0.9144882903381905,-0.23620678910163553,-0.1944331114509374,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.4812486600331059,0.2677930522545379,-0.5129064517356086,0.6141796356720441,-0.23620678910163553,-0.1944331114509374,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.7839275300852815,0.10629463310465542,-0.01729004021190108,-0.9144882903381905,-0.23620678910163553,-0.1944331114509374,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-1.0678380355816923,0.10629463310465542,0.2800798067023234,-0.9144882903381905,-0.23620678910163553,-0.1944331114509374,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-1.2683498300885325,0.10629463310465542,-1.3058927101735405,-0.9144882903381905,-0.23620678910163553,-0.1944331114509374,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.8379112325629717,0.10629463310465542,0.9739427828355139,0.6141796356720441,6.3754883453086695,-0.1944331114509374,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.09442059629424344,0.10629463310465542,0.9739427828355139,0.6141796356720441,6.3754883453086695,-0.1944331114509374,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.17622231069039687,-0.09557839083269773,0.9739427828355139,-0.9144882903381905,-0.23620678910163553,-0.1944331114509374,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
0.9319565875086584,-0.5396990434948746,0.9739427828355139,-0.9144882903381905,6.3754883453086695,-0.1944331114509374,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
1.4146044468525585,0.10629463310465542,0.9739427828355139,-0.9144882903381905,6.3754883453086695,-0.1944331114509374,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1.1679571952025505,0.10629463310465542,0.2800798067023234,-0.9144882903381905,6.3754883453086695,-0.1944331114509374,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
-1.685343385036389,0.10629463310465542,-1.603262557087765,-0.9144882903381905,-0.23620678910163553,-0.1944331114509374,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-1.4972526751450157,0.10629463310465542,0.9739427828355139,0.6141796356720441,6.3754883453086695,-0.1944331114509374,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-1.4883804718482534,0.10629463310465542,-1.5041392747830236,0.6141796356720441,6.3754883453086695,-0.1944331114509374,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.4262409995931757,0.6849973017250678,0.5774496536165479,-0.9144882903381905,-0.23620678910163553,-0.1944331114509374,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-0.09544455425648082,0.10629463310465542,0.9739427828355139,0.6141796356720441,-0.23620678910163553,-0.1944331114509374,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-1.6409823685525746,-2.2354324445686413,-1.3058927101735405,-0.9144882903381905,-0.23620678910163553,-0.1944331114509374,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-1.4351472520676767,0.10629463310465542,0.3792030890070649,-0.9144882903381905,6.3754883453086695,-0.1944331114509374,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
0.31090235673525735,0.10629463310465542,0.47832637131180644,-0.9144882903381905,6.3754883453086695,-0.1944331114509374,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-0.11496340150935905,0.10629463310465542,0.9739427828355139,-0.9144882903381905,-0.23620678910163553,-0.1944331114509374,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-1.511448200419836,0.10629463310465542,0.2800798067023234,-0.9144882903381905,-0.23620678910163553,-0.1944331114509374,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0.5965873028910217,0.10629463310465542,0.18095652439758192,-0.9144882903381905,6.3754883453086695,-0.1944331114509374,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.4749354292705465,1.8693190421575396,0.9739427828355139,-2.443156216348425,-0.23620678910163553,-0.1944331114509374,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
-0.6189045487654908,0.10629463310465542,-0.21553660482138406,0.6141796356720441,6.3754883453086695,-0.1944331114509374,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5479269223913893,0.10629463310465542,-1.1076461455640576,-0.9144882903381905,6.3754883453086695,-0.1944331114509374,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1.0845584842129796,0.10629463310465542,0.47832637131180644,-0.9144882903381905,6.3754883453086695,-0.1944331114509374,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.5646473710226767,0.10629463310465542,0.9739427828355139,-0.9144882903381905,-0.23620678910163553,-0.1944331114509374,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1.2265137369611852,1.330990978324598,0.9739427828355139,0.6141796356720441,-0.23620678910163553,-0.1944331114509374,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.570994650962972,0.10629463310465542,0.47832637131180644,0.6141796356720441,-0.23620678910163553,-0.1944331114509374,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-1.7438999267950237,0.10629463310465542,0.5774496536165479,0.6141796356720441,-0.23620678910163553,-0.1944331114509374,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.2736391028888544,0.10629463310465542,0.6765729359212894,-0.9144882903381905,6.3754883453086695,-0.1944331114509374,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
-0.673912209205421,0.10629463310465542,0.9739427828355139,0.6141796356720441,-0.23620678910163553,-0.1944331114509374,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1.2715845297087414,1.3040745751329508,0.9739427828355139,0.6141796356720441,-0.23620678910163553,-0.1944331114509374,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-1.0909057641532751,0.10629463310465542,-2.0988789686114724,-0.9144882903381905,-0.23620678910163553,-0.1944331114509374,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.9489505114050696,0.10629463310465542,-0.6120297340403501,0.6141796356720441,-0.23620678910163553,-0.1944331114509374,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.375566752346802,0.10629463310465542,0.9739427828355139,-0.9144882903381905,6.3754883453086695,-0.1944331114509374,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.48834642267051476,0.10629463310465542,-0.21553660482138406,-0.9144882903381905,6.3754883453086695,-0.1944331114509374,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
-1.7066366729486182,0.10629463310465542,0.5774496536165479,0.6141796356720441,-0.23620678910163553,-0.1944331114509374,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-1.0341236630539938,0.10629463310465542,-1.801509121697248,-0.9144882903381905,-0.23620678910163553,-0.1944331114509374,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-0.45210712678634923,0.10629463310465542,-1.9997556863067312,0.6141796356720441,6.3754883453086695,-0.1944331114509374,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.8343623512442673,0.10629463310465542,0.775696218226031,-0.9144882903381905,-0.23620678910163553,-0.1944331114509374,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1.3950855995996803,0.8464957208749503,0.9739427828355139,-0.9144882903381905,-0.23620678910163553,-0.1944331114509374,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
