FECHA,PERIODO,CAMPUS_UTILIZADO,SEDE,NACIONALIDAD,CLAVE_GENERO,DESC_NIVEL_ACAD_SOLICITANTE,CLAVE_TIPO_ADMISION_TIPO_INGRESO,AREA,CLAVE_MAJOR_PGMA_ACAD,CLAVE_ESCUELA,NOMBRE_ESCUELA,DESC_CIUDAD_ESCUELA,DESC_MUNICIPIO_ESCUELA,DESC_ESTADO_ESCUELA,DESC_PAIS_ESCUELA,V_PROM_IND,V_PAA_IND,SOLICITUD_INICIADA,V_PROSPECTO,V_SOLICITANTE,V_ADMITIDO,V_RECHAZADO,PENDIENTE_DE_DECISION,V_TEC_NO_TEC,FECHA_SOLICITUD_ADMISION,FECHA_DECISION_ADMISION_FINAL,PERFIL,CLAVE_DECISION_ADMISION_FINAL,V_DECISION_FINAL1,IPP,INSCRITO,CAMPUS_APORTACION,APORTACION_CAMPUS_TEC,EDAD,ORIGEN_DE_LA_SOLICITUD,PUNTAJE_EUC,RUBRICA,ENSAYO,CV,V_PLDM,ComiteNacional_LDM,V_GAN_LDM,BECA_LDM,V_SOL_BSE,BECA_SOAF,CREDITO_SOAF,V_POSTDTA,V_GANADORBTA,BECABTA,V_POSTULADOBTE,v_becadobte,BECABTE,DISCIPLINA,V_POSBCRE,V_GAN_BTC,BECA_BTC,BECA_BHP,V_POSBEM,V_GAN_BEM,BECA_BTEM,V_SOL_PERFIL_BTEM,V_SOL_PERFIL_BTA,V_SOL_PERFIL_BTC,V_SOL_PERFILES,V_PERFILES,BECA_PERFILES,V_POSBTT,V_GAN_BTT,BECA_BTT,V_POSSTEAM,V_GAN_STEAM,BECA_STEAM,V_BTA,V_BHP,V_BSE,V_LDM,v_anybeca,POST_ANYBECA,prcBeca_f,prcCredito_f,TIPO_BECA_F,COMITE_NACIONAL_LDM,V_BECABTE,V_ANY_BECA,PRC_BECA_F,PRC_CREDITO_F,matricula,NIVEL_N,ORIGEN_N
2024-03-04T00:00:00.000Z,AD24,Ciudad de México,CCM,Mexicana,F,Profesional,O5,CIS,LTP,H15903,ITESM Campus Puebla,Heroica Puebla de Zaragoza,Puebla,Puebla,México,89.61,0,1,1,1,1,0,0,Tec,2023-04-09T00:00:00.000Z,2023-10-16T00:00:00.000Z,NC,AD,Admitido,0,0,Puebla,,17.0,Solicitud,43.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0,80e38b5daf73,PROFESIONAL,TEC
2024-03-04T00:00:00.000Z,AD24,Guadalajara,GDA,Mexicana,M,Profesional,P5,IIT,IIT,H00177,ITESM Campus Guadalajara,Zapopan,Zapopan,Jalisco,México,89.63,0,1,1,1,1,0,0,Tec,,2023-09-28T00:00:00.000Z,NC,AD,Admitido,1,1,Guadalajara,,18.0,Base de datos,31.0,,,,0.0,0.0,0.0,0.0,1.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0,78279be16fc5,PROFESIONAL,TEC
2024-03-04T00:00:00.000Z,AD24,Sonora Norte,HER,Mexicana,M,Profesional,P5,IIT,IIT,H00174,ITESM Campus Sonora Norte,Hermosillo,Hermosillo,Sonora,México,80.62,0,1,1,1,1,0,0,Tec,,2024-01-29T00:00:00.000Z,NC,AD,Admitido,1,1,Sonora Norte,,18.0,Solicitud,36.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0,c2a159248642,PROFESIONAL,TEC
2024-03-04T00:00:00.000Z,AD24,Monterrey,MTY,Mexicana,F,Profesional,P5,IIT,IIT,H00229,ITESM Campus Eugenio Gza. Sada,Monterrey,Monterrey,Nuevo León,México,92.6,1222,1,1,1,1,0,0,Tec,2023-05-10T00:00:00.000Z,2023-10-13T00:00:00.000Z,NC,AD,Admitido,1,1,Monterrey,,17.0,Base de datos,29.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0,6601c629f5ac,PROFESIONAL,TEC
2024-03-04T00:00:00.000Z,AD24,Monterrey,MTY,Mexicana,M,Profesional,O5,AMC,AMC,H00150,ITESM Campus Saltillo,Saltillo,Saltillo,Coahuila,México,89.17,0,1,1,1,1,0,0,Tec,,2023-10-10T00:00:00.000Z,NC,AD,Admitido,0,0,Saltillo,,18.0,Solicitud,40.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0,e23bd56bfaab,PROFESIONAL,TEC
2024-03-04T00:00:00.000Z,AD24,Ciudad de México,CCM,Mexicana,F,Profesional,P5,SLD,MO,H00165,ITESM Campus Ciudad de México,Tlalpan,Indefinido,Ciudad de México,México,88.6,0,1,1,1,1,0,0,Tec,,2023-10-26T00:00:00.000Z,NC,AD,Admitido,1,1,Ciudad de México,,17.0,Base de datos,9.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0,46a39a075c3f,PROFESIONAL,TEC
2024-03-04T00:00:00.000Z,AD24,Monterrey,MTY,Mexicana,F,Profesional,P5,SLD,LPS,H13917,ITESM Campus Santa Catarina,Ciudad Santa Catarina,Santa Catarina,Nuevo León,México,86.56,0,1,1,1,1,0,0,Tec,,2023-12-05T00:00:00.000Z,NC,AD,Admitido,1,1,Monterrey,,18.0,Solicitud,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0,7f2a4c025e91,PROFESIONAL,TEC
2024-03-04T00:00:00.000Z,AD24,Ciudad de México,CCM,Mexicana,M,Profesional,P5,CIS,LEC,H00165,ITESM Campus Ciudad de México,Tlalpan,Indefinido,Ciudad de México,México,93.2,1446,1,1,1,1,0,0,Tec,2023-03-11T00:00:00.000Z,2023-11-09T00:00:00.000Z,NC,AD,Admitido,1,1,Ciudad de México,,17.0,Solicitud,50.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0,7b2d1b8f76c2,PROFESIONAL,TEC
2024-03-04T00:00:00.000Z,AD24,Ciudad de México,CCM,Mexicana,F,Profesional,P5,ICT,IRS,H00165,ITESM Campus Ciudad de México,Tlalpan,Indefinido,Ciudad de México,México,86.9,0,1,1,1,1,0,0,Tec,,2023-10-11T00:00:00.000Z,NC,AD,Admitido,1,1,Ciudad de México,,18.0,Base de datos,43.0,,,,0.0,0.0,0.0,0.0,1.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.2,0.2,Tradicional,0.0,0.0,1.0,0.2,0.2,f170359e830f,PROFESIONAL,TEC
2024-03-04T00:00:00.000Z,AD24,Monterrey,MTY,Mexicana,M,Profesional,P5,NEG,NEG,H13990,ITESM Campus Garza Lagüera,Monterrey,Monterrey,Nuevo León,México,79.4,0,1,1,1,1,0,0,Tec,,2023-12-04T00:00:00.000Z,NC,AD,Admitido,1,1,Monterrey,,18.0,Solicitud,47.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0,25c5aad1cecb,PROFESIONAL,TEC
